CP40-DL2 PIN,1.363
CP40-DL3 PIN,1.37
CP40-DL6 PIN,1.37
CP40-E120 PIN,1.366
CP40-E120 PIN,1.356
CP40-E90 PIN,1.356
CP40-E90 PIN,1.366
CP40-F PIN,1.382
CP40-G30 PIN,1.704
CP40-G30 PIN,1.074
CP40-G60 PIN,1.244
CP40-G90 PIN,1.3
CP40-GX PIN,1.274
CP40-H PIN,1.346
CP40-J PIN,1.102
CP40-J19 PIN,1.522
CP40-J37 PIN,2.152
CP40-J7 PIN,1.222
CP40-K PIN,1.296
CP40-KX PIN,1.238
CP40-M3B PIN,2.78
CP40-M3BT PIN,2.78
CP40-M3P PIN,2.19
CP40-M3PT PIN,2.2
CP40-R PIN,1.064
CP40S-DFL PIN,1.674
CP40S-DFL1 PIN,1.377
CP40S-DL PIN,1.658
CP40S-DL3 PIN,1.704
CP40S-DL4 PIN,1.69
CP40S-DL5 PIN,1.719
CP40S-DL6 PIN,1.375
CP40S-E120 PIN,1.686
CP40S-E90 PIN,1.662
CP40S-F PIN,1.746
CP40S-G120 PIN,1.834
CP40S-GX PIN,1.448
CP40S-H PIN,1.638
CP40S-H PIN,1.448
CP40S-QN PIN,1.638
CP40-T PIN,1.06
CP40-T PIN,2.19
CP40-U PIN,1.356
CP50-D<5> PIN,3.1
CP50-D<5>-AGW PIN,3.75
CP50-D4<8> PIN,4.644
CP50-D4<8>-AGW PIN,5.72
CP50-D6<10> PIN,6.11
CP50-D6<10>-AGW PIN,7.4
CP50-D6<5> PIN,3.158
CP50-D6<8> PIN,4.704
CP50-F<10>-AGW PIN,8.05
CP50-F<5> PIN,3.214
CP50-F<5>-AGW PIN,3.83
CP50-F<8> PIN,4.862
CP50-F<8>-AGW PIN,6.24
CP50-G90 PIN,2.96
CP50-H PIN,3.076
CP50-M3BM PIN,4.236
CP50-M3BM-AGW PIN,4.89
CP50-M3PM PIN,3.613
CP50-M3PM-AGW PIN,3.96
CP50-M4BM PIN,5.224
CP50-M4BM-AGW PIN,6.32
CP50-M4PM PIN,4.474
CP50-M4PM-AGW PIN,5.18
CP65-D2<6> PIN,5.82
CP65-D2<6>-AGW PIN,6.74
CP65-D4<8> PIN,6.93
CP65-D4<8>-AGW PIN,8.24
CP65-D6<10> PIN,8.33
CP65-D6<10>-AGW PIN,9.99
CP65-F<10>-AGW PIN,10.71
CP65-F<6> PIN,5.95
CP65-F<6>-AGW PIN,6.98
CP65-F<8> PIN,7.16
CP65-F<8> SPS,7.16
CP65-F<8>-AGW PIN,8.69
CP65-G90 PIN,5.57
CP65-H PIN,5.72
CP65-M3BM PIN,6.69
CP65-M4BM PIN,7.66
CP65-M4BM PIN,5.224
CP65-M4BM-AGW PIN,8.88
CP65-M4PM PIN,6.91
CP65-M4PM-AGW PIN,7.7
CP65-M5BM PIN,8.94
CP65-M5BM-AGW PIN,10.27
CP65-M5PM PIN,8.16
CP65-M5PM-AGW PIN,8.67
CP6-A PIN,0.016
CP6-D PIN,0.018
CP6-F PIN,0.018
CP6-K PIN,0.018
CP6-R PIN,0.017
CP8-A PIN,0.027
CP8-D PIN,0.049
CP8-E90 PIN,0.047
CP8-F PIN,0.049
CP8-G60 PIN,0.035
CP8-G90 PIN,0.037
CP8-GX PIN,0.037
CP8-H PIN,0.047
CP8-K PIN,0.045
CP8-KX PIN,0.055
CP8-L PIN,0.041
CP8-QA PIN,0.043
CP8-QF PIN,0.046
CP8-QN PIN,0.044
CP8-R PIN,0.028
CP8-T PIN,0.027
CP90-D4<8> PIN,10.74
CP90-D4<8>-AGW PIN,12.36
CP90-D6<10> PIN,12.23
CP90-D6<10>-AGW PIN,14.28
CP90-F<10> PIN,12.61
CP90-F<10>-AGW PIN,14.9
CP90-F<8> PIN,11.01
CP90-F<8>-AGW PIN,12.74
CP90-M4BM PIN,11.68
CP90-M4BM PIN,6.91
CP90-M4BM-AGW PIN,13.01
CP90-M5BM PIN,13.38
CP90-M5BM-AGW PIN,14.17
CP90-M5PM PIN,12.04
CP90-M5PM-AGW PIN,12.93
CP90-M6BM PIN,13.85
CP90-M6BM-AGW PIN,15.22
CP90-M6PM PIN,13.88
CP90-M6PM-AGW PIN,15.69
CPMM130-D<10>-AGW PIN,23.2
CPMM130-D<12>-AGW PIN,25.46
CPMM160-DF<13>-AGW PIN,37.65
CPMM180-DF<16>-AGW PIN,54.71
CPMM200-DF<18>-AGW PIN,82.46
CPMM220-DF<20>-AGW PIN,106.62
CPR35-QN PIN,0.794
CPR35S-QN PIN,0.806
CPR35S-VC PIN,0.834
CPR35-VC PIN,0.824
CPR40-QN PIN,1.38
CPR40S-QN PIN,1.374
CPR40S-VC PIN,1.272
CPR40-VC PIN,1.572
CPR40-VC PIN,1.272
CPR41-QN PIN,1.38
CPR42-QN PIN,1.38
CPR43-QN PIN,1.38
CPR44-QN PIN,1.38
CPR50-VC<5> PIN,2.806
CPR50-VC<5>-AGW PIN,3.29
CPR50-VC<8>-AGW PIN,5.47
CPR65-VC<6>-AGW PIN,6.06
CPR65-VC<8>-AGW PIN,5.47
CPS10-A PIN,0.038
CPS10-D PIN,0.048
CPS10-E90 PIN,0.049
CPS10-F PIN,0.052
CPS10-GX PIN,0.048
CPS10-K PIN,0.046
CPS10-KX PIN,0.049
CPS10-R PIN,0.041
CPS10-T PIN,0.038
CPS12-A PIN,0.071
CPS12-CX PIN,0.071
CPS12-D PIN,0.082
CPS12-E90 PIN,0.078
CPS12-F PIN,0.083
CPS12-GX PIN,0.078
CPS12-KX PIN,0.078
CPS12-R PIN,0.072
CPS12-T PIN,0.071
CPS15-D PIN,0.125
CPS15-E90 PIN,0.13
CPS15-F PIN,0.131
CPS15-GX PIN,0.12
CPS15-KX PIN,0.122
CPS20-A PIN,0.11
CPS20-CX PIN,0.114
CPS20-D PIN,0.14
CPS20-E90 PIN,0.142
CPS20-F PIN,0.144
CPS20-GX PIN,0.13
CPS20-KX PIN,0.124
CPS20-R PIN,0.116
CPS20-T PIN,0.115
CPS25-CX PIN,0.187
CPS25-D PIN,0.218
CPS25-E90 PIN,0.222
CPS25-F PIN,0.226
CPS25-GX PIN,0.2
CPS25-KX PIN,0.2
CPS30-A PIN,0.18
CPS30-D PIN,0.218
CPS30-E90 PIN,0.222
CPS30-F PIN,0.226
CPS30-GX PIN,0.2
CPS30-KX PIN,0.2
CPS30-R PIN,0.192
CPS30-T PIN,0.195
CPS35-A PIN,0.392
CPS35-CX PIN,0.404
CPS35-D PIN,0.466
CPS35-E90 PIN,0.472
CPS35-F PIN,0.488
CPS35-GX PIN,0.426
CPS35-KX PIN,0.414
CPS35-R PIN,0.424
CPS6-A PIN,0.015
CPS6-F PIN,0.015
CPS6-K PIN,0.015
CPS6-R PIN,0.015
CPS8-A PIN,0.021
CPS8-D PIN,0.022
CPS8-E90 PIN,0.025
CPS8-F PIN,0.027
CPS8-GX PIN,0.024
CPS8-K PIN,0.025
CPS8-KX PIN,0.029
CPS8-R PIN,0.022
CPS8-T PIN,0.021
NCP10-A PIN,0.07
NCP10-D PIN,0.1
NCP10-E90 PIN,0.104
NCP10-F PIN,0.1
NCP10-G90 PIN,0.098
NCP10-GX PIN,0.096
NCP10-H PIN,0.104
NCP10-K PIN,0.098
NCP10-KX PIN,0.094
NCP10-L PIN,0.1
NCP10-R PIN,0.072
NCP10-T PIN,0.072
NCP11-A PIN,0.078
NCP11-D PIN,0.098
NCP11-E90 PIN,0.102
NCP11-F PIN,0.098
NCP11-G90 PIN,0.1
NCP11-GX PIN,0.096
NCP11-H PIN,0.096
NCP11-K PIN,0.096
NCP11-KX PIN,0.096
NCP11-L PIN,0.097
NCP11-R PIN,0.082
NCP11S-A PIN,0.08
NCP11S-R PIN,0.084
NCP12-A PIN,0.142
NCP12-CX PIN,0.15
NCP12-D PIN,0.164
NCP12-E90 PIN,0.162
NCP12-F PIN,0.168
NCP12-G90 PIN,0.16
NCP12-GX PIN,0.162
NCP12-H PIN,0.164
NCP12-K PIN,0.164
NCP12-KX PIN,0.156
NCP12-R PIN,0.158
NCP12S-A PIN,0.142
NCP12S-C PIN,0.138
NCP12S-R PIN,0.146
NCP12-T PIN,0.142
NCP15<1.2>-D PIN,0.144
NCP15<1.2>-E90 PIN,0.142
NCP15<1.2>-F PIN,0.146
NCP15<1.2>-G90 PIN,0.144
NCP15<1.2>-GX PIN,0.142
NCP15<1.2>-H PIN,0.142
NCP15<1.2>-K PIN,0.142
NCP15<1.2>-KX PIN,0.14
NCP15<1.5>-A PIN,0.124
NCP15<1.5>-C PIN,0.132
NCP15<1.5>-CX PIN,0.13
NCP15<1.5>-D PIN,0.17
NCP15<1.5>-E90 PIN,0.168
NCP15<1.5>-F PIN,0.172
NCP15<1.5>-G90 PIN,0.164
NCP15<1.5>-GX PIN,0.166
NCP15<1.5>-H PIN,0.168
NCP15<1.5>-J PIN,0.136
NCP15<1.5>-K PIN,0.164
NCP15<1.5>-KX PIN,0.16
NCP15<1.5>-R PIN,0.138
NCP15<1.5>-T PIN,0.136
NCP18-A PIN,0.184
NCP18-C PIN,0.192
NCP18-CX PIN,0.19
NCP18-D PIN,0.262
NCP18-E90 PIN,0.26
NCP18-F PIN,0.264
NCP18-G90 PIN,0.258
NCP18-GX PIN,0.256
NCP18-H PIN,0.262
NCP18-J PIN,0.224
NCP18-K PIN,0.25
NCP18-KX PIN,0.24
NCP18-R PIN,0.196
NCP20-A PIN,0.216
NCP20-C PIN,0.222
NCP20-CX PIN,0.22
NCP20-D PIN,0.26
NCP20-E90 PIN,0.254
NCP20-F PIN,0.262
NCP20-G90 PIN,0.252
NCP20-GX PIN,0.254
NCP20-H PIN,0.254
NCP20-J PIN,0.228
NCP20-K PIN,0.25
NCP20-KX PIN,0.246
NCP20-L PIN,0.248
NCP20-R PIN,0.226
NCP20S-A PIN,0.22
NCP20S-C PIN,0.222
NCP20S-CX PIN,0.224
NCP20S-R PIN,0.228
NCP20S-T PIN,0.226
NCP20-T PIN,0.224
NCP250-A PIN,0.488
NCP250-B PIN,0.486
NCP250-CX PIN,0.496
NCP250-D PIN,0.662
NCP250-E90 PIN,0.665
NCP250-F PIN,0.668
NCP250-G90 PIN,0.648
NCP250-G90 PIN,0.662
NCP250-GX PIN,0.652
NCP250-GX PIN,0.648
NCP250-H PIN,0.662
NCP250-H PIN,0.652
NCP250-J PIN,0.626
NCP250-J7 PIN,0.836
NCP250-K PIN,0.636
NCP250-KX PIN,0.628
NCP250-R PIN,0.452
NCP25-A PIN,0.368
NCP25-CX PIN,0.378
NCP25-D PIN,0.446
NCP25-E90 PIN,0.438
NCP25-F PIN,0.448
NCP25-G90 PIN,0.42
NCP25-GX PIN,0.424
NCP25-H PIN,0.438
NCP25-J PIN,0.412
NCP25-K PIN,0.422
NCP25-KX PIN,0.418
NCP25-R PIN,0.386
NCP25S-A PIN,0.375
NCP25S-CX PIN,0.38
NCP25S-R PIN,0.384
NCP300-A PIN,1.14
NCP300-B PIN,1.12
NCP300-CX PIN,1.16
NCP300-D PIN,1.38
NCP300-E90 PIN,1.38
NCP300-F PIN,1.42
NCP300-G90 PIN,1.35
NCP300-GX PIN,1.34
NCP300-H PIN,1.38
NCP300-J PIN,1.22
NCP300-J7 PIN,1.38
NCP300-K PIN,1.32
NCP300-KX PIN,1.31
NCP300-R PIN,1.18
NMB12-A PIN,0.114
NMB12-CX PIN,0.12
NMB12-D PIN,0.14
NMB12-GX PIN,0.136
NMB12-R PIN,0.122
NMB20-A PIN,0.174
NMB20-CX PIN,0.178
NMB20-D PIN,0.25
NMB20-GX PIN,0.246
NMB20-R PIN,0.182
SP35S-D1 PIN,0.897
SP35S-E90 PIN,0.872
